"Item Type","Scan Control","Teapplix SKU","Item Title",Category,"Walmart Category Id","Walmart Tax Code",Supplier,"Supplier SKU",Asin,UPC,FNSKU,Location,Xref3,"Image Small","Image Large","Default Price","MSRP Price","MAP Price","Customs Value","Customs Description","Localized Customs Description","Harmonized Tariff Code","Sales Rep","Commission Rate",Date,"Dangerous Goods Type","Country of Origin",Brand,Model,Manufacturer,"Manufacturer Part Number","Has Category",Active,Weight,"Weight Unit","Initial Qty"
0,normal,5177cushion_sand-6,"BTExpert Garden Outdoor Indoor Seat Cushions, Patio Dining Chair Pads for Bistro Stool Kitchen Water-Resistant All Weather 15""x15""x2"" Seat Cover 6 Count Sand One Size",,,,,,B0BCSQT3VK,B0BCSQT3VK,,,,,,200.0000,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5177TABLE,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5177table-1,"BTEXPERT 29.5"" High Folding Solid Wood Acacia Outdoor Dining Natural Light Stain Finish Patio Deck Lawn Garden Backyard Wooden Adirondack Portable Side Stand Modern Accent Slat, One 24"" Round Table",,,,,,B0BB14DJ45,070513250506,,,,,,100.0000,,,,,,,,,,0,,,,,,1,1,8.0000,lb,
1,normal,5177TABLE-2,,,,,,,B0B9ZC5J21,070513250513,,,,,,200.0000,,,,5177TABLE-2,,,,,,0,US,,,,,1,1,256.0000,oz,
0,normal,5177TABLE_P,"BTEXPERT Round Folding Solid wood Acacia Outdoor Dining Table Natural Light Stain Finish Patio Deck Lawn Garden Backyard Balcony Terrace Wooden Adirondack Portable Side Plant Stand Modern Accent Slat Decor",,,,,,B0BB17SHTZ,B0BB17SHTZ,,,,,,1.0000,,,,,,,,,,0,,,,,,1,1,,,
1,normal,5177tan,"BTEXPERT 5177tan Backyard Balcony Deck Furniture 3 Piece Round Coffee Folding Table 2 Chairs Patio Acacia Wood Bistro Set with Cushion, Acacia & Tan",,,,,,B0BG3V3BRX,070513250612,,,,,https://secure.img1-fg.wfcdn.com/im/69449751/compr-r85/2199/219984321/default_name.jpg,199.0000,,,,5177tan,,940360,,,,0,US,,,,,1,1,33.0000,lb,
0,normal,5177tan-ch-4,"BTExpert 4 Patio Fully Assembled Outdoor Acacia Wood Solid Outdoor Wood Folding Chair, Teak Finish, Tan Cushions, Patio, Garden",,,,,,,070513250407,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/4pconlychair.jpg?v=1663353132,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5177White,"BTEXPERT Outdoor Living Spare Balcony Desk 3 Piece Round Coffee Folding Table Patio Bistro Set Two Chairs With Removable Cream Cushions",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/sucess3a.jpg?v=1662666956,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5178,"BTEXPERT Slatted Wooden Furniture Rocking Chair Garden Deck Porch Rocker, White, Indoor Outdoor",14018,,,,,B08LG521RD,070513247124,,"FAMIS CORP",,https://m.media-amazon.com/images/I/31JLk1krcEL._SL150_.jpg,"https://m.media-amazon.com/images/I/31JLk1krcEL._AC_UL2000_SR2000,2000_.jpg",129.0000,,,,,,940169,,,,0,US,BTExpert,,,,1,1,416.0000,oz,
1,normal,5178-2,5178-2,,,,,,,,,,,,,,,,,5178-2,5178-2,,,,,0,US,,,,,1,1,27.0000,lb,
0,normal,5179,"BTEXPERT Black Red Home Office Swivel Adjusable Executive Gaming Chair",29302,,,,,B08QZ6DWQK,70513247452,,"FAMIS CORP",,https://m.media-amazon.com/images/I/415UGerunJL._SL150_.jpg,"https://m.media-amazon.com/images/I/415UGerunJL._AC_UL2000_SR2000,2000_.jpg",199.0000,,,,,,940139,,,,0,US,,,amzvus,,1,1,32.0000,lb,
0,normal,5180,"BTEXPERT Zero Gravity Folding Rocker Porch Sunshade Canopy Headrest Pillow Metal Outdoor Arm Beige, One Piece, Tan, Rocking Chair",,,,,,B08PQ2YW1B,070513247438,,,,https://m.media-amazon.com/images/I/41gv9UUBPpL._SL150_.jpg,https://cdn.shopify.com/s/files/1/2076/2287/products/5180.jpg?v=1607461299,79.0000,,,,,,940179,,,,0,US,BTExpert,,,,1,1,,,
1,normal,5180-2,5180-2,,,,,,,,,,,,,,,,,5180-2,,,,,,0,US,,,,,1,1,,,
0,normal,5180BG,"BTEXPERT Zero Gravity Folding Rocker Porch Sunshade Canopy Headrest Pillow Metal Outdoor Arm Beige, One Piece, Tan, Rocking Chair",,,,,,B08PQ2YW1B,70513247438,,,,https://m.media-amazon.com/images/I/41gv9UUBPpL._SL150_.jpg,"https://m.media-amazon.com/images/I/41gv9UUBPpL._AC_UL2000_SR2000,2000_.jpg",,,,,,,,,,,0,,,,amzvus,,1,1,18.0000,lb,
0,normal,5181,"BTEXPERT Blue Home Office Arm Adjustable Velvet Navy Tufted Leisure Chrome Nail Head Trim Upholstery Bedroom Study Desk Task Chair",,,,,,B08V55LQRX,70513247513,,"FAMIS CORP",,https://m.media-amazon.com/images/I/41HPNG6NCPL._SL150_.jpg,"https://m.media-amazon.com/images/I/41HPNG6NCPL._AC_UL2000_SR2000,2000_.jpg",130.0000,,,,,,940139,,,,0,US,BTExpert,,amzvus,,1,1,23.0000,lb,
0,normal,5181-2,"Home Office Chair Adjustable Velvet Navy Blue Tufted Leisure Chrome Nail Head Trim Upholstery Set of 2",,,,,,B09MDXJJ6T,B09MDXJJ6T,,,,https://m.media-amazon.com/images/I/41XnDRTXPGL._SL150_.jpg,"https://m.media-amazon.com/images/I/41XnDRTXPGL._AC_UL2000_SR2000,2000_.jpg",335.0000,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5181W,"BTEXPERT Home Adjustable PU Leather Base Tufted Leisure Gold Nail Head Trim Upholstery Bedroom Study Desk Task Accent Arm Tilt Office Chair, White Golden",,,,,,B0BJMD3ZTH,070513250797,,,,,https://secure.img1-fg.wfcdn.com/im/51346067/compr-r85/2248/224806948/default_name.jpg,129.0000,,,,,,940139,,,,0,US,,,,,1,1,23.0000,lb,
0,normal,5182,"BTEXPERT Beige Home Office Faux Leather Computer Ergonomic Task Adjustable Leisure Chrome Base Swivel Armless Rolling Wheels Study Desk Vanity Chair",,,,,,B08V4XFGFL,70513247520,,"FAMIS CORP",,https://m.media-amazon.com/images/I/31xtfGT7RxL._SL150_.jpg,"https://m.media-amazon.com/images/I/31xtfGT7RxL._AC_UL2000_SR2000,2000_.jpg",130.0000,,,,,,940139,,,,0,US,BTExpert,,amzvus,'5182,1,1,20.3000,lb,
0,normal,5182-2,"BTEXPERT Beige Home Office Faux Leather Computer Ergonomic Task Chair Adjustable Leisure Chrome Base Swivel Armless Rolling Wheels Study Desk Vanity Chair Set of 2",,,,,,B09MDRTR96,B09MDRTR96,,,,https://m.media-amazon.com/images/I/310io2JYIXL._SL150_.jpg,"https://m.media-amazon.com/images/I/310io2JYIXL._AC_UL2000_SR2000,2000_.jpg",260.0000,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5184,"BTEXPERT Blue Black Oversized Padded Zero Gravity Chair Folding Recliner Case Lounge Outdoor Pool Patio Beach Yard Garden Utility Tray Cup Holder",,,,,,B09KFSLX2V,70513249203,,,,https://m.media-amazon.com/images/I/41i2fMfBYKL._SL150_.jpg,"https://m.media-amazon.com/images/I/41i2fMfBYKL._AC_UL2000_SR2000,2000_.jpg",150.0100,,,,,,940179,,,,0,US,,,amzvus,,1,1,20.0000,lb,
1,normal,5184-2,"Oversized Padded Zero Gravity Chair Folding Recliner Chaise Lounge Outdoor Lawn Patio Beach Yard Garden Utility XL Anti-Gravity Lounger, Side Tray Cup Holder, Headrest Pillow (Set of 2 Blue Black)",,,,,,B0BHBBBJT4,070513250636,,,,,,180.0000,,,,,,,,,,0,US,,,,,1,1,20.0000,lb,
0,normal,5184-85-96,"Oversized Padded Zero Gravity Chair Folding Recliner Case Lounge Outdoor Pool Patio Beach Yard Garden Utility Tray Cup Holder",,,,,,B09KMLTC3M,B09KMLTC3M,,,,https://images-na.ssl-images-amazon.com/images/I/01RmK+J4pJL._SL150_.gif,"https://images-na.ssl-images-amazon.com/images/I/01RmK+J4pJL._AC_UL2000_SR2000,2000_.gif",150.0100,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5184-85-96-2,"Oversized Padded Zero gravity Chair Folding Recliner Chaise lounge outdoor pool patio beach yard garden Utility XL Anti-Gravity lounger, Side Tray Cup Holder , Lawn Backyard w/Headrest, Polyester Mesh, foldable",,,,,,B0BHBBCTM7,B0BHBBCTM7,,,,,,180.0000,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5185,"BTEXPERT Grey Black Oversized Padded Zero Gravity Chair Folding Recliner Case Lounge Outdoor Pool Patio Beach Yard Garden Utility Tray Cup Holder",,,,,,B09KGFQRV7,70513249210,,,,https://m.media-amazon.com/images/I/41o4TeqgMpL._SL150_.jpg,"https://m.media-amazon.com/images/I/41o4TeqgMpL._AC_UL2000_SR2000,2000_.jpg",150.0100,,,,,,940179,,,,0,US,,,amzvus,,1,1,20.0000,lb,
1,normal,5185-2,"Oversized Padded Zero Gravity Chair Folding Recliner Chaise Lounge Outdoor Lawn Patio Beach Yard Garden Utility XL Anti-Gravity Lounger, Side Tray Cup Holder, Headrest Pillow (Set of 2 Gray Black)",,,,,,B0BHBSN8WZ,070513250643,,,,,,180.0000,,,,,,,,,,0,US,,,,,1,1,20.0000,lb,
0,normal,5186,"Stone Grey Lily Leaf Pedestal Outdoor Garden Floral Bird Bath Decoration Accent","Garden & Patio",,,,,,070513248893,,,,,https://i5.walmartimages.com/asr/351e84bd-15b9-4232-b373-bdabe9f78782.8c74b6c2e34289750ad77f94f2f8e298.jpeg,0.0000,0.0000,0.0000,,,,,,0.00,,0,US,,,,,1,1,64.0000,oz,
0,normal,5187,"Birdbath Stone Grey 28"" Height Pedestal Bird Bath Antique Outdoor Garden Vintage Yard Art Resin Fleur de lis Decoration Accents","Garden & Patio",,,,,B09C52YPFH,070513248138,,,,https://m.media-amazon.com/images/I/51KdPQ8RliS._SL150_.jpg,https://cdn.shopify.com/s/files/1/2076/2287/products/IMG20210703152645.jpg?v=1634323239,69.0000,,,0.00,,,392490,,,,0,,,,,,1,1,64.0000,oz,
0,normal,5188,"BTEXPERT BB5188 Stone Gray Birdbath Vintage Solar Lighted Pedestal Bird Bath Garden Fountain Decoration Planter Accents",,,,,,B09C51RL4X,070513248145,,,,https://m.media-amazon.com/images/I/31WnkTqYJ5L._SL150_.jpg,https://cdn.shopify.com/s/files/1/2076/2287/products/5188_1.jpg?v=1634323428,69.0000,,,0.00,,,851310,,,,0,,,,,,1,1,80.0000,oz,
0,normal,5190-1,"BTExpert Green High Back Velvet Tufted Upholstery, Wood Accent Nail Trim Ring Leisure Dining Chair",,,,,,,070513249944,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/5190_1.jpg?v=1644870245,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5190-2,"BTEXPERT Green Set of 2 High Back Velvet Tufted Upholstery, Solid Wood-Accent Nail Trim, Ring Leisure Side Living Room Bedroom Coffee upholstered Dining Chair",,,,,,B09KFPYPKV,70513249173,,,,https://m.media-amazon.com/images/I/31Ahzspsr0L._SL150_.jpg,"https://m.media-amazon.com/images/I/31Ahzspsr0L._AC_UL2000_SR2000,2000_.jpg",299.0000,,,,,,940180,,,,0,US,,,amzvus,,1,1,40.0000,lb,
1,normal,5190-4,"BTEXPERT Modern Farmhouse High Back Velvet Tufted Upholstered Dining Chairs, Solid Wood-Nail Trim, Ring (Green) Set of 4, Set of 4, Green, Set of 4, Green",,,,,,B09MZRVLY4,70513249517,,,,https://m.media-amazon.com/images/I/41Vr6SOHDHL._SL150_.jpg,"https://m.media-amazon.com/images/I/41Vr6SOHDHL._AC_UL2000_SR2000,2000_.jpg",599.0000,,,,,,,,,,0,US,,,amzvus,,1,1,688.0000,oz,
0,normal,5191-1,"BTExpert White High Back Velvet Tufted Upholstery, Solid Wood Nail Trim, Ring Dining Chair",,,,,,,070513249951,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/5191-5.jpg?v=1644870273,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5191-2,"BTEXPERT White Set of 2 High Back Velvet Tufted Upholstery, Solid Wood-Accent Nail Trim, Ring Leisure Side Living Room Bedroom Coffee upholstered Dining Chair",,,,,,B09KFDWBGN,70513249180,,,,https://m.media-amazon.com/images/I/31NULv8lyQL._SL150_.jpg,"https://m.media-amazon.com/images/I/31NULv8lyQL._AC_UL2000_SR2000,2000_.jpg",299.0000,,,,,,940180,,,,0,US,,,amzvus,,1,1,43.0000,lb,
1,normal,5191-4,"BTEXPERT High Back Velvet Tufted Upholstered Dining Chairs, Solid Wood-Nail Trim, Ring, Set of 4, White",,,,,,B09MZTKYGG,70513249500,,,,https://m.media-amazon.com/images/I/31R36aA2JZL._SL150_.jpg,"https://m.media-amazon.com/images/I/31R36aA2JZL._AC_UL2000_SR2000,2000_.jpg",699.0000,,,,,,,,,,0,US,,,amzvus,,1,1,43.0000,lb,
0,normal,5192-1,"BTExpert White Velvet High Back Tufted Upholstered Solid Wood Nail Trim Ring Dining Chair",,,,,,,070513249968,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/5192_1_33ea854f-4ecf-4e19-b972-2ef2539364ca.jpg?v=1644870453,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5192-2,"BTEXPERT White Velvet High Back Tufted Upholstery Solid Wood Accent Luxurious Nailtrim Ring Living Room Side Kitchen Dining Chair Set of 2",,,,,,B09KFGDB6L,70513249197,,,,https://m.media-amazon.com/images/I/31qxpEftccL._SL150_.jpg,"https://m.media-amazon.com/images/I/31qxpEftccL._AC_UL2000_SR2000,2000_.jpg",299.0000,,,,,,,,,,0,,,,amzvus,,1,1,44.0000,lb,
1,normal,5192-4,"BTEXPERT White Velvet High Back Tufted Upholstered Solid Wood Accent Nail Trim Ring Living Room Side Kitchen Dining Chair Set of 4",,,,,,B09MZSBWHP,70513249531,,,,https://m.media-amazon.com/images/I/21lP5ips0OL._SL150_.jpg,"https://m.media-amazon.com/images/I/21lP5ips0OL._AC_UL2000_SR2000,2000_.jpg",599.0000,,,,,,,,,,0,US,,,amzvus,,1,1,44.0000,lb,
0,normal,5193,"BTEXPERT Power Motion Sofa USB Charging Port Electric Recliners Top Grain Leather, Headrest Upholstered Two Tone Dark Light Brown",,,,,,B09HNDXVFG,70513248190,,,,https://m.media-amazon.com/images/I/31ZY2lqvnML._SL150_.jpg,"https://m.media-amazon.com/images/I/31ZY2lqvnML._AC_UL2000_SR2000,2000_.jpg",1299.0000,,,,,,,,,,0,US,,,amzvus,,1,1,270.0000,lb,
0,normal,5194,"BTEXPERT Love Seat Power Motion 2 Seater Loveseat USB Charging Port Electric Recliners, Headrest Upholstered Two Tone Dark Light Brown",,,,,,B09HRC6YR4,70513248206,,,,https://m.media-amazon.com/images/I/41L0Jpq7s+L._SL150_.jpg,"https://m.media-amazon.com/images/I/41L0Jpq7s+L._AC_UL2000_SR2000,2000_.jpg",1990.0000,,,,,,,,,,0,US,,,amzvus,,1,1,250.0000,lb,
0,normal,51945BN,"5-Light Brush Nickle Vintage Chandelier",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0422/8182/8508/products/5ce50b6061884c488d9510e83b969626.jpg?v=1654040732,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,51949BK,"9-Light Matte Black Classic Chandelier With Glass Shades",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0422/8182/8508/products/0941315d0dd64ec9ab1ad6cbc7af3c57.jpg?v=1654041152,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,51949BN,"9-Light Brushed Nickle Vintage Chandelier",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0422/8182/8508/products/c0095327e4454887aeb6faf19d0c7283.jpg?v=1654040748,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5195,"BTEXPERT Power Motion Chair with USB Top Grain Leather Electric Recliner, Large, Headrest Upholstered Two Tone Dark Light Brown",,,,,,B09HN72RF4,70513248213,,,,https://m.media-amazon.com/images/I/414cMBqfEBL._SL150_.jpg,"https://m.media-amazon.com/images/I/414cMBqfEBL._AC_UL2000_SR2000,2000_.jpg",899.0000,,,,,,,,,,0,US,,,amzvus,,1,1,151.0000,lb,
0,normal,5196,"BTEXPERT Oversized Padded Zero Gravity Chair Folding Recliner Case Lounge Outdoor Pool Patio Beach Yard Garden Utility Tray Cup Holder Beige, Tan Black",,,,,,B09KG8XDS9,70513249227,,,,https://m.media-amazon.com/images/I/41SdU32UN7L._SL150_.jpg,"https://m.media-amazon.com/images/I/41SdU32UN7L._AC_UL2000_SR2000,2000_.jpg",150.0100,,,,,,940179,,,,0,US,,,amzvus,,1,1,20.0000,lb,
1,normal,5196-2,"Oversized Padded Zero Gravity Chair Folding Recliner Chaise Lounge Outdoor Lawn Patio Beach Yard Garden Utility XL Anti-Gravity Lounger, Side Tray Cup Holder, Headrest Pillow (Set of 2 Tan Black)",,,,,,B0BHBL96VT,070513250650,,,,,,180.0000,,,,,,,,,,0,US,,,,,1,1,20.0000,lb,
0,normal,5196sofa,5196sofa,,,,,,,070513249326,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/1_3c0544b3-e5c6-4523-8925-ac23987dce2f.jpg?v=1636588214,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5197,5197,,,,,,,070513249333,,,,,https://secure.img1-fg.wfcdn.com/im/39945027/compr-r85/1736/173648792/default_name.jpg,,,,,,,,,,,0,US,,,,,1,1,,,
0,normal,5198,5198,,,,,,,070513249340,,,,,https://secure.img1-fg.wfcdn.com/im/76073715/compr-r85/1704/170461981/default_name.jpg,,,,,,,,,,,0,US,,,,,1,1,,,
0,normal,5198s,5198s,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5199,"Brown Tray Table Set With Stand",,,,,,,021032051112,,,,,https://cdn.shopify.com/s/files/1/0422/8182/8508/products/5199_1.jpg?v=1594840197,,,,,,,940171,,,,0,,Coaster,,,,1,1,,,
0,normal,5200,"Green Velvet Arm Chair",,,,,,,070513252326,,,,,https://secure.img1-fg.wfcdn.com/im/89916196/compr-r85/1736/173661929/default_name.jpg,,,,,,,940161,,,,0,,,,,,1,1,,,
0,normal,5201,5201,,,,,,,070513252333,,,,,https://secure.img1-fg.wfcdn.com/im/12473905/compr-r85/1736/173644954/default_name.jpg,,,,,,,940161,,,,0,,,,,,1,1,496.0000,oz,
0,normal,5202,5202,,,,,,,070513252340,,,,,https://secure.img1-fg.wfcdn.com/im/84409168/compr-r85/1736/173666801/default_name.jpg,,,,,,,940171,,,,0,,,,,,1,1,,,
0,normal,5203,"Blue Velvet Arm Chair",,,,,,,070513252357,,,,,https://secure.img1-fg.wfcdn.com/im/89916196/compr-r85/1736/173661929/default_name.jpg,,,,,,,940161,,,,0,,,,,,1,1,,,
0,normal,5204,5204,,,,,,,070513252364,,,,,https://secure.img1-fg.wfcdn.com/im/12473905/compr-r85/1736/173644954/default_name.jpg,,,,,,,940161,,,,0,,,,,,1,1,,,
0,normal,5205,"BTEXPERT Green Velvet 3 Seater Sofa with Stainless Steel Legs in Polished Gold Finish",,,,,,,070513252371,,,,,https://secure.img1-fg.wfcdn.com/im/84409168/compr-r85/1736/173666801/default_name.jpg,,,,,,,940171,,,,0,,,,,,1,1,,,
0,normal,5206,"Distressed Vegan Leather Arm chair",,,,,,,070513252388,,,,,https://secure.img1-fg.wfcdn.com/im/35544494/compr-r85/1736/173664834/default_name.jpg,,,,,,,940161,,,,0,,,,,,1,1,,,
0,normal,5207,5207,,,,,,,070513252395,,,,,https://secure.img1-fg.wfcdn.com/im/57877557/compr-r85/1736/173644950/default_name.jpg,,,,,,,940161,,,,0,,,,,,1,1,,,
0,normal,5209,5209,,,,,,,070513252401,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/BREED_SOFA_1_4bc6a0af-6622-48d4-a708-b5be1323e466.png?v=1637787837,,,,,,,940383,,,,0,US,,,,,1,1,,,
0,normal,5210,5210,,,,,,,070513252418,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/5209-1.jpg?v=1637795727,,,,,,,940383,,,,0,US,,,,,1,1,,,
0,normal,5211,"BTEXPERT Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled, Beige - One Piece",,,,,,B09LFJ6NNY,70513249302,,,,https://m.media-amazon.com/images/I/31bKWE5SAbL._SL150_.jpg,"https://m.media-amazon.com/images/I/31bKWE5SAbL._AC_UL2000_SR2000,2000_.jpg",199.0000,,,,,,940171,,,,0,US,,,amzvus,,1,1,40.0000,lb,
1,normal,5211-2,"BTEXPERT Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled Set of 2, Beige - Two Piece",,,,,,B09LFQ34S4,70513249319,,,,https://m.media-amazon.com/images/I/41ZvWnNQcQL._SL150_.jpg,"https://m.media-amazon.com/images/I/41ZvWnNQcQL._AC_UL2000_SR2000,2000_.jpg",399.0000,,,,,,940153,,,,0,US,,,amzvus,,1,1,40.0000,lb,
0,normal,5211-cushion-Blue,"BTEXPERT Folding Outdoor Chaise Cushion Patio Lounger Padding for Deck Lawn Garden Backyard Balcony Terrace Navy Blue",,,,,,B0BCNMX61R,070513255037,,,,,,200.0000,,,,,,,,,,0,US,,,,,1,1,5.0000,lb,
1,normal,5211-cushion-Blue-2,"BTEXPERT Set of 2 Folding Outdoor Chaise Cushion Patio Lounger Padding for Deck Lawn Garden Backyard Balcony Terrace Navy Blue",,,,,,B0BCNH1Z4B,070513255020,,,,,,200.0000,,,,,,,,,,0,US,,,,,1,1,192.0000,oz,
0,normal,5211-cushion-Cream,"BTEXPERT Folding Outdoor Chaise Cushion Patio Lounger Padding for Deck Lawn Garden Backyard Balcony Terrace- Beige Cream",,,,,,B0BCPFSV5R,070513250926,,,,,,200.0000,,,,,,,,,,0,,,,,,1,1,,,
1,normal,5211-cushion-Cream-2,"BTEXPERT Set of 2 Folding Outdoor Chaise Cushion Patio Lounger Padding for Deck Lawn Garden Backyard Balcony Terrace- Beige Cream",,,,,,B0BCPCXSC3,070513255044,,,,,,200.0000,,,,,,,,,,0,US,,,,,1,1,160.0000,oz,
0,normal,5211c,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5211cushion-Gray,"BTEXPERT 5211cushion-Gray Folding Outdoor Chaise Cushion Patio Lounger Padding for Deck Lawn Garden Backyard Balcony Terrace Dark Gray, Grey",,,,,,B0BHL8QS9V,070513250667,,,,,,82.0000,,,,,,,,,,0,US,,,,,1,1,5.0000,lb,
1,normal,5211cushion-Gray-2,,,,,,,B0BHKPJF4W,070513250674,,,,,,200.0000,,,,5211cushion-Gray-2,,,,,,0,US,,,,,1,1,10.0000,lb,
0,normal,5211cushionCream,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5212,"BTEXPERT Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled, Grey - One Piece",,,,,,B09LB877S4,70513249289,,,,https://m.media-amazon.com/images/I/31aaH6ZnlGL._SL150_.jpg,"https://m.media-amazon.com/images/I/31aaH6ZnlGL._AC_UL2000_SR2000,2000_.jpg",199.0000,,,,,,940171,,,,0,US,,,amzvus,,1,1,40.0000,lb,
1,normal,5212-2,"BTEXPERT Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled Set of 2, Grey - Two Piece",,,,,,B09LBM1DR9,70513249296,,,,https://m.media-amazon.com/images/I/41t-tg6w7wL._SL150_.jpg,"https://m.media-amazon.com/images/I/41t-tg6w7wL._AC_UL2000_SR2000,2000_.jpg",399.0000,,,,,,,,,,0,US,,,amzvus,,1,1,40.0000,lb,
1,normal,5212-3,"Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled - Grey Set of 3",,,,,,B0FYBBHW18,,,,,,,543.6000,,,,,,,,,,0,US,,,,,1,1,40.0000,lb,
0,normal,5213BL,"BTEXPERT 24 inch Leather Office Executive Waiting Room Guest Reception Side Conference Chair, Metal Frame Padded Armrest, 24inch Extra Wide Seat Black",,,,,,B09Z66KFG2,70513250292,,,,https://m.media-amazon.com/images/I/41QSHVL5XAL._SL150_.jpg,"https://m.media-amazon.com/images/I/41QSHVL5XAL._AC_UL2000_SR2000,2000_.jpg",249.0000,,,,,,940171,,,,0,US,,,amzvus,,1,1,29.0000,lb,
0,normal,5214,"Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled",,,,,,B0B4PR8GKW,070513250438,,,,https://m.media-amazon.com/images/I/31uzNzpm+yL._SL150_.jpg,"https://m.media-amazon.com/images/I/31uzNzpm+yL._AC_UL2000_SR2000,2000_.jpg",233.0000,,,,,,940180,,,,0,US,,,,,1,1,40.0000,lb,
1,normal,5214-2,"Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled - Blue Set of 2",,,,,,B0B4R4X4BQ,070513250445,,,,https://m.media-amazon.com/images/I/31uzNzpm+yL._SL150_.jpg,"https://m.media-amazon.com/images/I/31uzNzpm+yL._AC_UL2000_SR2000,2000_.jpg",469.0000,,,,"Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled - Blue Set of 2","Foldable Outdoor Chaise Pool Lounge Chair Folding Wicker Rattan Sun Bed Patio Couch Reclining Lounger Adjustable Padded Backrest Pillow Assembled - Blue Set of 2",,,,,0,US,,,,,1,1,40.0000,lb,
1,normal,5214-3,"BTEXPERT Outdoor Chaise Lounges Pool Cushioned Chair Wicker Patio Rattan Poolside Folding Space Saving Sun Lounger Adjustable Backrest Couch Reclining Fully Assembled Blue Set of 3",,,,,,B0FYBC6S8W,,,,,,,576.0000,,,,,,,,,,0,US,,,,,1,1,,,
0,normal,5215,"Outdoor Conversation Garden Furniture Sets (Aqua/Dark Brown) Patio Porch Furniture Sets 3 Pieces PE Rattan Patio Porch Wicker Chairs With Tempered Glass Table",,,,,,B0BN2GYKY5,070513250872,,,,,https://cdn.shopify.com/s/files/1/2076/2287/products/PHOTO-2022-09-13-17-33-44_3.jpg?v=1669401146,108.0000,,,,,,940320,,,,0,US,,,,,1,1,40.0000,lb,
0,normal,5215-5216,"BTEXPERT Outdoor Wicker Conversation 3 Piece Bistro Set Garden Patio Yard Porch Furniture Space Saving Pe Rattan Two Chairs Cushions Side Storage Glass Table Gray/Aqua Blue 3pc Set",,,,,,B0BN2K8X7C,B0BN2K8X7C,,,,,,199.0000,,,,,,,,,,0,,,,,,1,1,,,
0,normal,52152,"ACME Zuriel Rocker Recliner (Motion) in Red PU 52152",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0422/8182/8508/products/e681b17b30da4ac1924abb9e94526ad7.jpg?v=1653697594,,,,,,,,,,,0,,,,,,1,1,,,
0,normal,5215chair-4,"BTEXPERT Outdoor Wicker 4 Piece Garden Patio Yard Porch Furniture Space Saving Pe Rattan Chairs Cushions Brown/Aqua Blue Set of 4",,,,,,B0DSCQJGW2,B0DSCQJGW2,,,,,,226.0000,,,,,,,,,,0,,,,,,1,1,,,
